txn_id,date,year,month,day,month_index,member,member_clean,role,merchant,category,category_clean,subcategory,account,payment_method,direction,amount,signed_amount,amount_abs,income_amount,expense_amount,savings_amount,debt_amount,essential_amount,asset_amount,currency,recurring,recurring_value,essential,essential_value,source,location,location_clean,note,anomaly_issue,anomaly_severity,anomaly_score,duplicate_key
TXN00097,2021-03-02,2021,3,2,3,Household,Household,family,Bank Habitat,housing,housing,mortgage_payment,mortgage,direct_debit,out,3935.68,-3935.68,3935.68,0,3935.68,0,3935.68,3935.68,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2021-03-02|Household|Bank Habitat|3935.68|housing
TXN00098,2021-03-05,2021,3,5,3,Household,Household,family,Car Finance,debt,debt,car_loan,loan,direct_debit,out,843.36,-843.36,843.36,0,843.36,0,843.36,843.36,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2021-03-05|Household|Car Finance|843.36|debt
TXN00099,2021-03-07,2021,3,7,3,Household,Household,family,Power Grid,utilities,utilities,electricity,checking,direct_debit,out,354.52,-354.52,354.52,0,354.52,0,0,354.52,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-03-07|Household|Power Grid|354.52|utilities
TXN00100,2021-03-13,2021,3,13,3,Household,Household,family,Gas Utility,utilities,utilities,gas,checking,direct_debit,out,266.02,-266.02,266.02,0,266.02,0,0,266.02,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-03-13|Household|Gas Utility|266.02|utilities
TXN00101,2021-03-08,2021,3,8,3,Household,Household,family,Water Utility,utilities,utilities,water,checking,direct_debit,out,184.93,-184.93,184.93,0,184.93,0,0,184.93,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-03-08|Household|Water Utility|184.93|utilities
TXN00102,2021-03-08,2021,3,8,3,Household,Household,family,Fiber Net,utilities,utilities,internet,checking,direct_debit,out,120.18,-120.18,120.18,0,120.18,0,0,120.18,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-03-08|Household|Fiber Net|120.18|utilities
TXN00103,2021-03-10,2021,3,10,3,Anna,Anna,family,Family Grocer,groceries,groceries,produce,credit_card,card,out,249.54,-249.54,249.54,0,249.54,0,0,249.54,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-03-10|Anna|Family Grocer|249.54|groceries
TXN00104,2021-03-08,2021,3,8,3,Anna,Anna,family,Fresh Market,groceries,groceries,produce,credit_card,card,out,258.13,-258.13,258.13,0,258.13,0,0,258.13,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-03-08|Anna|Fresh Market|258.13|groceries
TXN00105,2021-03-24,2021,3,24,3,Anna,Anna,family,Fresh Market,groceries,groceries,household_items,credit_card,card,out,246.77,-246.77,246.77,0,246.77,0,0,246.77,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-03-24|Anna|Fresh Market|246.77|groceries
TXN00106,2021-03-25,2021,3,25,3,Marek,Marek,family,Family Grocer,groceries,groceries,bakery,credit_card,card,out,196.9,-196.9,196.9,0,196.9,0,0,196.9,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-03-25|Marek|Family Grocer|196.9|groceries
TXN00107,2021-03-05,2021,3,5,3,Anna,Anna,family,Family Grocer,groceries,groceries,weekly_shop,credit_card,card,out,249.14,-249.14,249.14,0,249.14,0,0,249.14,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-03-05|Anna|Family Grocer|249.14|groceries
TXN00108,2021-03-08,2021,3,8,3,Marek,Marek,family,Family Grocer,groceries,groceries,bakery,credit_card,card,out,247.58,-247.58,247.58,0,247.58,0,0,247.58,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-03-08|Marek|Family Grocer|247.58|groceries
TXN00109,2021-03-18,2021,3,18,3,Anna,Anna,family,Fresh Market,groceries,groceries,produce,credit_card,card,out,313.11,-313.11,313.11,0,313.11,0,0,313.11,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-03-18|Anna|Fresh Market|313.11|groceries
TXN00110,2021-03-09,2021,3,9,3,Marek,Marek,family,Fresh Market,groceries,groceries,produce,credit_card,card,out,211.29,-211.29,211.29,0,211.29,0,0,211.29,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-03-09|Marek|Fresh Market|211.29|groceries
TXN00111,2021-03-05,2021,3,5,3,Anna,Anna,family,Corner Bakery,groceries,groceries,household_items,credit_card,card,out,201.34,-201.34,201.34,0,201.34,0,0,201.34,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-03-05|Anna|Corner Bakery|201.34|groceries
TXN00112,2021-03-18,2021,3,18,3,Marek,Marek,family,Fuel Station,transport,transport,parking,credit_card,cash,out,108.97,-108.97,108.97,0,108.97,0,0,108.97,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-03-18|Marek|Fuel Station|108.97|transport
TXN00113,2021-03-26,2021,3,26,3,Kuba,Kuba,family,Bike Service,transport,transport,service,credit_card,cash,out,100.24,-100.24,100.24,0,100.24,0,0,100.24,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-03-26|Kuba|Bike Service|100.24|transport
TXN00114,2021-03-17,2021,3,17,3,Ola,Ola,family,Rail Tickets,transport,transport,tickets,credit_card,card,out,137.89,-137.89,137.89,0,137.89,0,0,137.89,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2021-03-17|Ola|Rail Tickets|137.89|transport
TXN00115,2021-03-11,2021,3,11,3,Anna,Anna,family,Bike Service,transport,transport,fuel,credit_card,card,out,111.27,-111.27,111.27,0,111.27,0,0,111.27,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-03-11|Anna|Bike Service|111.27|transport
TXN00116,2021-03-25,2021,3,25,3,Ola,Ola,child,Bookshop,school,school,activities,credit_card,card,out,140.33,-140.33,140.33,0,140.33,0,0,140.33,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-03-25|Ola|Bookshop|140.33|school
TXN00117,2021-03-24,2021,3,24,3,Ola,Ola,child,Art Class,school,school,activities,credit_card,card,out,128.76,-128.76,128.76,0,128.76,0,0,128.76,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-03-24|Ola|Art Class|128.76|school
TXN00118,2021-03-02,2021,3,2,3,Kuba,Kuba,child,Bookshop,school,school,books,credit_card,card,out,164.87,-164.87,164.87,0,164.87,0,0,164.87,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-03-02|Kuba|Bookshop|164.87|school
TXN00119,2021-03-04,2021,3,4,3,Luna,Luna,dog,Vet Clinic,dog,dog,food,credit_card,card,out,137.23,-137.23,137.23,0,137.23,0,0,137.23,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-03-04|Luna|Vet Clinic|137.23|dog
TXN00120,2021-03-19,2021,3,19,3,Luna,Luna,dog,Pet Insurance,dog,dog,food,credit_card,card,out,108.05,-108.05,108.05,0,108.05,0,0,108.05,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-03-19|Luna|Pet Insurance|108.05|dog
TXN00121,2021-03-24,2021,3,24,3,Luna,Luna,dog,Dog Groomer,dog,dog,food,credit_card,card,out,143.21,-143.21,143.21,0,143.21,0,0,143.21,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-03-24|Luna|Dog Groomer|143.21|dog
TXN00122,2021-03-07,2021,3,7,3,Kuba,Kuba,family,Pharmacy,healthcare,healthcare,visit,credit_card,card,out,239.83,-239.83,239.83,0,239.83,0,0,239.83,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-03-07|Kuba|Pharmacy|239.83|healthcare
TXN00123,2021-03-16,2021,3,16,3,Ola,Ola,family,Clinic,healthcare,healthcare,glasses,credit_card,card,out,136.75,-136.75,136.75,0,136.75,0,0,136.75,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-03-16|Ola|Clinic|136.75|healthcare
TXN00124,2021-03-23,2021,3,23,3,Household,Household,family,StreamBox,subscriptions,subscriptions,digital,credit_card,direct_debit,out,42.67,-42.67,42.67,0,42.67,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-03-23|Household|StreamBox|42.67|subscriptions
TXN00125,2021-03-04,2021,3,4,3,Household,Household,family,Cloud Drive,subscriptions,subscriptions,digital,credit_card,direct_debit,out,25.4,-25.4,25.4,0,25.4,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-03-04|Household|Cloud Drive|25.4|subscriptions
TXN00126,2021-03-17,2021,3,17,3,Household,Household,family,Music Plus,subscriptions,subscriptions,digital,credit_card,direct_debit,out,29.46,-29.46,29.46,0,29.46,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-03-17|Household|Music Plus|29.46|subscriptions
TXN00127,2021-03-04,2021,3,4,3,Household,Household,family,Kids Learn,subscriptions,subscriptions,digital,credit_card,direct_debit,out,38.61,-38.61,38.61,0,38.61,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-03-04|Household|Kids Learn|38.61|subscriptions
TXN00128,2021-03-24,2021,3,24,3,Household,Household,family,Dog Tracker,subscriptions,subscriptions,digital,credit_card,direct_debit,out,18.29,-18.29,18.29,0,18.29,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-03-24|Household|Dog Tracker|18.29|subscriptions
TXN00129,2021-03-13,2021,3,13,3,Ola,Ola,family,Streaming Store,entertainment,entertainment,cinema,credit_card,card,out,193.11,-193.11,193.11,0,193.11,0,0,0,0,PLN,false,0,false,0,card,Praga,Praga,,,none,0,2021-03-13|Ola|Streaming Store|193.11|entertainment
TXN00130,2021-03-11,2021,3,11,3,Household,Household,family,Appliance Parts,repairs,repairs,home,checking,card,out,258.53,-258.53,258.53,0,258.53,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2021-03-11|Household|Appliance Parts|258.53|repairs
TXN00131,2021-03-27,2021,3,27,3,Household,Household,family,Savings Account,savings,savings,monthly_transfer,savings,bank_transfer,out,1204.8,-1204.8,1204.8,0,0,1204.8,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-03-27|Household|Savings Account|1204.8|savings
TXN00132,2021-03-28,2021,3,28,3,Household,Household,family,Brokerage ETF,investment,investment,etf,brokerage,bank_transfer,out,853.4,-853.4,853.4,0,0,853.4,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-03-28|Household|Brokerage ETF|853.4|investment
TXN00133,2021-04-26,2021,4,26,4,Anna,Anna,parent_salary,City Hospital,income,income,salary,checking,bank_transfer,in,8350,8350,8350,8350,0,0,0,0,0,PLN,true,1,true,1,payroll,Warsaw,Warsaw,monthly salary,,none,0,2021-04-26|Anna|City Hospital|8350|income
TXN00134,2021-04-16,2021,4,16,4,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,752.47,752.47,752.47,752.47,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-04-16|Marek|UX Workshop|752.47|income
TXN00135,2021-04-25,2021,4,25,4,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,756.44,756.44,756.44,756.44,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-04-25|Marek|Consulting Client|756.44|income
TXN00136,2021-04-05,2021,4,5,4,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,558.63,558.63,558.63,558.63,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-04-05|Marek|Design Client A|558.63|income
TXN00137,2021-04-13,2021,4,13,4,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,452.12,452.12,452.12,452.12,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-04-13|Marek|UX Workshop|452.12|income
TXN00138,2021-04-04,2021,4,4,4,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,749.67,749.67,749.67,749.67,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-04-04|Marek|UX Workshop|749.67|income
TXN00139,2021-04-09,2021,4,9,4,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,699.87,699.87,699.87,699.87,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-04-09|Marek|Design Client A|699.87|income
TXN00140,2021-04-27,2021,4,27,4,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,655.36,655.36,655.36,655.36,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-04-27|Marek|UX Workshop|655.36|income
TXN00141,2021-04-02,2021,4,2,4,Household,Household,family,Bank Habitat,housing,housing,mortgage_payment,mortgage,direct_debit,out,3943.52,-3943.52,3943.52,0,3943.52,0,3943.52,3943.52,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2021-04-02|Household|Bank Habitat|3943.52|housing
TXN00142,2021-04-05,2021,4,5,4,Household,Household,family,Car Finance,debt,debt,car_loan,loan,direct_debit,out,845.04,-845.04,845.04,0,845.04,0,845.04,845.04,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2021-04-05|Household|Car Finance|845.04|debt
TXN00143,2021-04-12,2021,4,12,4,Household,Household,family,Power Grid,utilities,utilities,electricity,checking,direct_debit,out,357.26,-357.26,357.26,0,357.26,0,0,357.26,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-04-12|Household|Power Grid|357.26|utilities
TXN00144,2021-04-12,2021,4,12,4,Household,Household,family,Gas Utility,utilities,utilities,gas,checking,direct_debit,out,255.02,-255.02,255.02,0,255.02,0,0,255.02,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-04-12|Household|Gas Utility|255.02|utilities
TXN00145,2021-04-17,2021,4,17,4,Household,Household,family,Water Utility,utilities,utilities,water,checking,direct_debit,out,164.06,-164.06,164.06,0,164.06,0,0,164.06,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-04-17|Household|Water Utility|164.06|utilities
TXN00146,2021-04-14,2021,4,14,4,Household,Household,family,Fiber Net,utilities,utilities,internet,checking,direct_debit,out,111.86,-111.86,111.86,0,111.86,0,0,111.86,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2021-04-14|Household|Fiber Net|111.86|utilities
TXN00147,2021-04-23,2021,4,23,4,Anna,Anna,family,Green Farm,groceries,groceries,household_items,credit_card,card,out,190.83,-190.83,190.83,0,190.83,0,0,190.83,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-23|Anna|Green Farm|190.83|groceries
TXN00148,2021-04-15,2021,4,15,4,Marek,Marek,family,Corner Bakery,groceries,groceries,household_items,credit_card,card,out,228.47,-228.47,228.47,0,228.47,0,0,228.47,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-15|Marek|Corner Bakery|228.47|groceries
TXN00149,2021-04-14,2021,4,14,4,Marek,Marek,family,Family Grocer,groceries,groceries,produce,credit_card,card,out,177.51,-177.51,177.51,0,177.51,0,0,177.51,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-04-14|Marek|Family Grocer|177.51|groceries
TXN00150,2021-04-15,2021,4,15,4,Marek,Marek,family,Corner Bakery,groceries,groceries,produce,credit_card,card,out,208.38,-208.38,208.38,0,208.38,0,0,208.38,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-15|Marek|Corner Bakery|208.38|groceries
TXN00151,2021-04-23,2021,4,23,4,Marek,Marek,family,Corner Bakery,groceries,groceries,produce,credit_card,card,out,286.8,-286.8,286.8,0,286.8,0,0,286.8,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-23|Marek|Corner Bakery|286.8|groceries
TXN00152,2021-04-10,2021,4,10,4,Anna,Anna,family,Family Grocer,groceries,groceries,household_items,credit_card,card,out,266.98,-266.98,266.98,0,266.98,0,0,266.98,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-04-10|Anna|Family Grocer|266.98|groceries
TXN00153,2021-04-28,2021,4,28,4,Anna,Anna,family,Corner Bakery,groceries,groceries,weekly_shop,credit_card,card,out,265.59,-265.59,265.59,0,265.59,0,0,265.59,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-28|Anna|Corner Bakery|265.59|groceries
TXN00154,2021-04-13,2021,4,13,4,Anna,Anna,family,Local Butcher,groceries,groceries,household_items,credit_card,card,out,262.41,-262.41,262.41,0,262.41,0,0,262.41,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-04-13|Anna|Local Butcher|262.41|groceries
TXN00155,2021-04-20,2021,4,20,4,Kuba,Kuba,family,Fuel Station,transport,transport,tickets,credit_card,cash,out,136.9,-136.9,136.9,0,136.9,0,0,136.9,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-04-20|Kuba|Fuel Station|136.9|transport
TXN00156,2021-04-30,2021,4,30,4,Anna,Anna,family,Metro Pass,transport,transport,service,credit_card,cash,out,127.97,-127.97,127.97,0,127.97,0,0,127.97,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-04-30|Anna|Metro Pass|127.97|transport
TXN00157,2021-04-16,2021,4,16,4,Ola,Ola,family,Bike Service,transport,transport,service,credit_card,cash,out,76.43,-76.43,76.43,0,76.43,0,0,76.43,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2021-04-16|Ola|Bike Service|76.43|transport
TXN00158,2021-04-11,2021,4,11,4,Ola,Ola,family,Rail Tickets,transport,transport,parking,credit_card,cash,out,98.39,-98.39,98.39,0,98.39,0,0,98.39,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-11|Ola|Rail Tickets|98.39|transport
TXN00159,2021-04-11,2021,4,11,4,Kuba,Kuba,family,Fuel Station,transport,transport,service,credit_card,cash,out,163.15,-163.15,163.15,0,163.15,0,0,163.15,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-04-11|Kuba|Fuel Station|163.15|transport
TXN00160,2021-04-18,2021,4,18,4,Kuba,Kuba,child,Math Tutor,school,school,books,credit_card,card,out,172.68,-172.68,172.68,0,172.68,0,0,172.68,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-18|Kuba|Math Tutor|172.68|school
TXN00161,2021-04-08,2021,4,8,4,Kuba,Kuba,child,Sports Club,school,school,books,credit_card,card,out,123.82,-123.82,123.82,0,123.82,0,0,123.82,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-04-08|Kuba|Sports Club|123.82|school
TXN00162,2021-04-15,2021,4,15,4,Luna,Luna,dog,Pet Food Store,dog,dog,grooming,credit_card,card,out,147.06,-147.06,147.06,0,147.06,0,0,147.06,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2021-04-15|Luna|Pet Food Store|147.06|dog
TXN00163,2021-04-18,2021,4,18,4,Luna,Luna,dog,Vet Clinic,dog,dog,food,credit_card,card,out,150.96,-150.96,150.96,0,150.96,0,0,150.96,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-18|Luna|Vet Clinic|150.96|dog
TXN00164,2021-04-03,2021,4,3,4,Luna,Luna,dog,Dog Groomer,dog,dog,food,credit_card,card,out,139.69,-139.69,139.69,0,139.69,0,0,139.69,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-03|Luna|Dog Groomer|139.69|dog
TXN00165,2021-04-16,2021,4,16,4,Ola,Ola,family,Pharmacy,healthcare,healthcare,medicine,credit_card,card,out,222.31,-222.31,222.31,0,222.31,0,0,222.31,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2021-04-16|Ola|Pharmacy|222.31|healthcare
TXN00166,2021-04-19,2021,4,19,4,Kuba,Kuba,family,Dentist,healthcare,healthcare,dental,credit_card,card,out,204.95,-204.95,204.95,0,204.95,0,0,204.95,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2021-04-19|Kuba|Dentist|204.95|healthcare
TXN00167,2021-04-25,2021,4,25,4,Household,Household,family,StreamBox,subscriptions,subscriptions,digital,credit_card,direct_debit,out,43.01,-43.01,43.01,0,43.01,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-04-25|Household|StreamBox|43.01|subscriptions
TXN00168,2021-04-22,2021,4,22,4,Household,Household,family,Cloud Drive,subscriptions,subscriptions,digital,credit_card,direct_debit,out,25.6,-25.6,25.6,0,25.6,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-04-22|Household|Cloud Drive|25.6|subscriptions
TXN00169,2021-04-19,2021,4,19,4,Household,Household,family,Music Plus,subscriptions,subscriptions,digital,credit_card,direct_debit,out,29.7,-29.7,29.7,0,29.7,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-04-19|Household|Music Plus|29.7|subscriptions
TXN00170,2021-04-10,2021,4,10,4,Household,Household,family,Kids Learn,subscriptions,subscriptions,digital,credit_card,direct_debit,out,38.91,-38.91,38.91,0,38.91,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-04-10|Household|Kids Learn|38.91|subscriptions
TXN00171,2021-04-17,2021,4,17,4,Household,Household,family,Dog Tracker,subscriptions,subscriptions,digital,credit_card,direct_debit,out,18.43,-18.43,18.43,0,18.43,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2021-04-17|Household|Dog Tracker|18.43|subscriptions
TXN00172,2021-04-19,2021,4,19,4,Anna,Anna,family,Play Center,entertainment,entertainment,culture,credit_card,card,out,122.55,-122.55,122.55,0,122.55,0,0,0,0,PLN,false,0,false,0,card,Online,Online,,,none,0,2021-04-19|Anna|Play Center|122.55|entertainment
TXN00173,2021-04-30,2021,4,30,4,Anna,Anna,family,Cinema,entertainment,entertainment,weekend,credit_card,card,out,261.68,-261.68,261.68,0,261.68,0,0,0,0,PLN,false,0,false,0,card,Online,Online,,,none,0,2021-04-30|Anna|Cinema|261.68|entertainment
TXN00174,2021-04-27,2021,4,27,4,Household,Household,family,Savings Account,savings,savings,monthly_transfer,savings,bank_transfer,out,1207.2,-1207.2,1207.2,0,0,1207.2,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-04-27|Household|Savings Account|1207.2|savings
TXN00175,2021-04-28,2021,4,28,4,Household,Household,family,Brokerage ETF,investment,investment,etf,brokerage,bank_transfer,out,855.1,-855.1,855.1,0,0,855.1,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2021-04-28|Household|Brokerage ETF|855.1|investment
TXN00176,2021-04-15,2021,4,15,4,Marek,Marek,family,Tax Office,refunds,refunds,refund,checking,bank_transfer,in,201.37,201.37,201.37,201.37,0,0,0,0,0,PLN,false,0,false,0,refund,Online,Online,,,none,0,2021-04-15|Marek|Tax Office|201.37|refunds
TXN00177,2021-05-26,2021,5,26,5,Anna,Anna,parent_salary,City Hospital,income,income,salary,checking,bank_transfer,in,8350,8350,8350,8350,0,0,0,0,0,PLN,true,1,true,1,payroll,Warsaw,Warsaw,monthly salary,,none,0,2021-05-26|Anna|City Hospital|8350|income
TXN00178,2021-05-17,2021,5,17,5,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,960.27,960.27,960.27,960.27,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2021-05-17|Marek|UX Workshop|960.27|income
